1187447.7777800118;2957028.8936636783;0.5690085228848352;1.4169672758637004;;;1830838.4729219915;3043635.919783212;0.8773124297438099;1.458468162829741
1250615.138844107;3026815.7747492585;0.5902157192083075;1.4284764304515376;;;1873722.8071554268;3015559.594660651;0.8842853567600247;1.4231641851250687
1795901.186994827;4387895.783909561;0.5981286095361303;1.4613977779095004;;;3030850.8053052826;3853579.413875495;1.0094311374236713;1.2834426043313514
890060.547448453;2058622.1513073277;0.6187330250111481;1.431068385948325;;;1125040.2123828388;2114790.037989325;0.782081102080454;1.470113961594681
1205159.7331918941;3174352.2318455656;0.5984840180040034;1.5763877815957617;;;1847867.902548831;2949789.842317914;0.9176537985790488;1.4648697832129784
1330721.734405637;3050227.340080638;0.6400882008273222;1.4671846711052365;;;1837582.4648270444;3052475.6215973487;0.8838924197088672;1.4682661131781936
1786247.9321454163;4612475.808463223;0.6077959808285398;1.5694597640125312;;;3073815.32026503;3907110.3199648852;1.0459088930741918;1.3294492362413237
763745.4851818252;2119323.018506156;0.5248288024457817;1.456351341354985;;;1092327.6403865407;2057617.6714431772;0.7506231048240009;1.4139488080086116
1357916.435665208;3297640.298418676;0.6275947291633693;1.5240861776228867;;;1788698.6062237043;3114539.7698466126;0.8266913838316864;1.439461731213148
1192593.3177277937;3354439.324053436;0.5708303288846607;1.6055898302543679;;;1810602.5200743643;2978222.775495115;0.8666381210173351;1.4255151870771237
1741475.320416201;4385818.358229218;0.5779351200543418;1.4555006491817286;;;2953735.3839711733;3986930.92224713;0.9802420934315392;1.3231237756769227
919026.9397546243;2177219.987112448;0.6462702924055308;1.5310460845446048;;;994023.4018243672;2047073.0571400055;0.6990086653243202;1.4395252695928369
1360319.3933704346;3183060.5864588018;0.6300366673195352;1.4742456025711876;;;1865789.9994454437;2821436.7497696416;0.8641471399273177;1.3067582624646579
1254154.0445201583;3129672.176634899;0.6028574882276483;1.5043975782926609;;;1871820.6907903554;2974455.3365351874;0.8997627723587647;1.4297866206020957
1823036.095701911;4368305.188965582;0.6014059965570606;1.4410712665695855;;;3053195.8731609173;3875385.1905689;1.0072265223444536;1.2784606394088966
809034.3059678569;2200034.520009224;0.5651779018021502;1.536907501621464;;;1038516.0874024624;2158409.523686006;0.7254900551636455;1.5078289719337339
1284771.7292194366;3064954.459919018;0.622329934459044;1.484631755806307;;;1837484.3677448705;2947811.6063285987;0.8900581326170136;1.4278889876247853
1193819.4415529985;3140810.0442921403;0.5950339701069115;1.565470124674502;;;1803684.7584338344;2984542.095502422;0.8990083971459297;1.487581681303326
1798343.1976735732;4364754.137649617;0.6146369319866506;1.4917837126481335;;;3155671.4288981464;3960133.977232165;1.0785439664270091;1.353492815593193
920192.993570835;2088633.6934323688;0.6286075419062598;1.426799487872917;;;1061179.1322365808;2254951.6968380767;0.7249188056180361;1.5404156010427368
1243985.7661873146;3109278.586721503;0.5899939752587454;1.474659665270228;;;1828582.444422201;2954977.5202729343;0.8672547988869502;1.4014782012574418
1300054.2349498712;3162229.840639884;0.6179175620323234;1.5030121830181984;;;1782005.43667774;2872373.2398426393;0.846989629630885;1.365242942867601
1797256.8625179313;4393228.792924135;0.6013135387867188;1.469855537773227;;;3069301.03263832;3920474.070292086;1.0269051152498045;1.3116845933898251
914828.3192135297;2089703.165338159;0.6396272233616241;1.4610730835752157;;;1053827.6115881118;2141492.353807465;0.7368123777381499;1.4972829101897351
1255927.8102208485;3108475.4642071715;0.6011028642416216;1.487755498169251;;;1782903.4790589018;3005004.7765053394;0.8533200548686022;1.4382331241629898
1188830.6921185749;3102760.392298875;0.5964950590867901;1.55680809370614;;;1790161.8589798089;3012129.8030207814;0.89821259740876;1.5113342520019293
1744617.9545006074;4389664.268030074;0.5938206535380129;1.4941227090605267;;;3070904.4501281483;3901467.408939991;1.045252619820642;1.3279537336855929
891204.3877976285;2165589.8899096414;0.6074026245801132;1.475963315380318;;;1016333.7743923321;2346269.7449063235;0.6926848773050417;1.599106131592147
1354337.2041695623;3063153.471547383;0.6407099835151663;1.449116958625492;;;1858714.1127581897;3055941.2495116717;0.8793206631836771;1.4457049998848017
1332762.436941221;2993477.9884446585;0.6459690116778223;1.4508917449030667;;;1890849.4818137763;2906224.6874211784;0.9164650331847825;1.4086014408957588
1825745.2186305646;4499012.716439862;0.619413192426398;1.5263618390014078;;;3052342.512319586;3992324.005324609;1.0355558928166406;1.3544596103028577
839348.9020076575;2004621.4981718392;0.5943189357098013;1.4194151114569584;;;1018020.6701214418;2092984.1205370973;0.7208313012026009;1.4819821554538402
1267884.8086957692;3126229.6581545244;0.6164794220345375;1.5200562697717275;;;1812112.4096497528;2936442.7572185923;0.8810974019884718;1.427776814890441
1183492.696337205;2974199.1382952505;0.5866766282457917;1.4743590117512948;;;1786184.2272262166;2921000.9823939363;0.8854406479212583;1.447987818393136
