211968000000;214411000000;83319300000;0.273573;-1.7E-05;6E-06;;229330000000;63461500000;3635330;231973000000;-257051;83319300000;;294127000000;167176000000;83319300000
214507000000;212056000000;82394100000;0.275407;0.000755;0.001041;;231896000000;63136700000;-240905000;229246000000;-286398000;82394600000;;293722000000;167421000000;82393900000
212007000000;214322000000;84756300000;0.286031;0.00025;-0.001668;;231123000000;66830300000;53631300;233648000000;372966000;84756900000;;299228000000;165544000000;84755900000
214813000000;219513000000;84359900000;0.285663;0.010681;0.02003;;234534000000;68665800000;-3880480000;239846000000;-5537470000;84512300000;;306109000000;168486000000;84298000000
214407000000;217600000000;81571800000;0.268553;4.4E-05;0;;231340000000;63052100000;-10105000;234785000000;-2754140;81571800000;;296138000000;169987000000;81571800000
212518000000;219665000000;81979300000;0.270117;0;0;;229853000000;64175000000;0;237582000000;0;81979300000;;298009000000;169426000000;81979300000
209558000000;216688000000;84692500000;0.280013;0.000285;-0.000152;;228047000000;66028500000;-55054800;235805000000;16990100;84692500000;;298068000000;165784000000;84692500000
211894000000;213774000000;83676800000;0.280361;-0.000392;0.001127;;230144000000;65095900000;16849800;232187000000;-236138000;83677100000;;296270000000;166062000000;83676600000
210853000000;209086000000;85217200000;0.291733;0;0.007964;;230291000000;66631100000;-530634000;228397000000;-1818900000;85231700000;;295995000000;162717000000;85207700000
218600000000;222609000000;82864900000;0.2762;0;0;;237013000000;66663300000;0;241359000000;0;82864900000;;305885000000;172487000000;82864900000
212319000000;201466000000;84517900000;0.286521;-0.002226;0.00087;;230258000000;62600700000;458022000;218486000000;-50773300;84519000000;;287249000000;161497000000;84517000000
214168000000;216276000000;83835100000;0.282893;-0.001368;0.000563;;232999000000;66562100000;281256000;235291000000;-41464700;83835500000;;300717000000;167574000000;83834800000
208584000000;210010000000;85634000000;0.288917;0.000178;0.000932;;227722000000;66243000000;-102181000;229280000000;-225399000;85634200000;;294749000000;162254000000;85633800000
215431000000;218343000000;83508900000;0.27862;0;0;;233828000000;66029900000;0;236989000000;0;83508900000;;301458000000;169360000000;83508900000
216889000000;219542000000;80754700000;0.26134;0.000644;0.000438;;232997000000;61636500000;-176950000;235847000000;-142999000;80754800000;;296075000000;172769000000;80754600000
212849000000;208114000000;82999500000;0.279082;0.000903;0.000587;;230396000000;62869200000;-244986000;225270000000;-189005000;82999800000;;290755000000;164911000000;82999300000
213433000000;213089000000;83652800000;0.278513;-5.2E-05;-0.000113;;231350000000;64330100000;19405000;230977000000;29493900;83652800000;;295494000000;166833000000;83652800000
213886000000;213303000000;83105300000;0.277919;0;0.028385;;231776000000;64372500000;-1827180000;231623000000;-6574520000;83291900000;;296238000000;167461000000;82992500000
215217000000;215331000000;84724400000;0.287974;0;0;;234690000000;67620200000;0;234814000000;0;84724400000;;302372000000;167132000000;84724400000
219994000000;207119000000;85267100000;0.297128;0;0;;239937000000;67119700000;0;225895000000;0;85267100000;;300402000000;165430000000;85267100000
214630000000;216337000000;81594000000;0.266597;-0.000365;4.3E-05;;231193000000;62125200000;81803500;233031000000;12638600;81594000000;;294244000000;169980000000;81593900000
212434000000;215577000000;82486000000;0.27285;0;0.003352;;229795000000;63629100000;-213293000;233202000000;-781724000;82488600000;;295153000000;167849000000;82484400000
217565000000;213778000000;82937700000;0.28178;0.001853;0.000648;;235978000000;65337200000;-479696000;231869000000;-271353000;82938800000;;299294000000;168554000000;82937200000
226636000000;219217000000;79053100000;0.259892;0.000296;-0.00018;;242477000000;60955100000;-60760900;234540000000;24208200;79053100000;;299593000000;177425000000;79053100000
212148000000;215553000000;83525000000;0.27708;-0.00377;0.00081;;230105000000;64779000000;815002000;233790000000;54938500;83528000000;;296754000000;167146000000;83522700000
206192000000;205496000000;84773000000;0.28198;0;0;;223938000000;62932700000;0;223182000000;0;84773000000;;286494000000;160626000000;84773000000
214737000000;214358000000;82837100000;0.278018;-0.000486;0.000479;;232691000000;64577900000;82106800;232280000000;-79832300;82837200000;;297064000000;167907000000;82837000000
214208000000;221412000000;82178200000;0.264273;2.6E-05;0.000218;;230874000000;63066000000;-19622500;238640000000;-53549100;82178200000;;297942000000;171572000000;82178200000
212870000000;213536000000;84385100000;0.282261;0;0.026314;;231396000000;65633300000;-1727110000;232527000000;-6118840000;84546100000;;297742000000;166441000000;84285400000
208662000000;214511000000;84550200000;0.28297;0;0;;227379000000;66144900000;0;233752000000;0;84550200000;;296787000000;164344000000;84550200000
219691000000;221266000000;81693300000;0.270114;-0.000136;0.100841;;237643000000;66473000000;-6670800000;246126000000;-24810400000;84194300000;;310770000000;176797000000;80397600000
210797000000;210291000000;83399000000;0.27507;0;0;;228008000000;62567500000;0;227460000000;0;83399000000;;290302000000;165166000000;83399000000
214291000000;214674000000;83196800000;0.27272;0.000217;0.000265;;231543000000;63259300000;-67107400;231957000000;-75311700;83196900000;;295010000000;168490000000;83196800000
217782000000;214508000000;81248100000;0.269105;0;0.006153;;234511000000;62165700000;-382511000;231009000000;-1421420000;81256800000;;294958000000;170576000000;81243000000
216657000000;217792000000;81222600000;0.266271;0;0;;233283000000;62442100000;0;234506000000;0;81222600000;;296340000000;171450000000;81222600000
211941000000;207997000000;86613500000;0.29721;-0.000292;0.000264;;232059000000;67686500000;49818700;227739000000;-40313400;86613500000;;297620000000;162178000000;86613400000
218527000000;209370000000;82160600000;0.275708;0;0;;235692000000;62259200000;0;225816000000;0;82160600000;;293209000000;168299000000;82160600000
215517000000;218255000000;82558300000;0.270063;-0.001004;0.000228;;232706000000;63643300000;219236000;235661000000;10303100;82558500000;;297844000000;170523000000;82558100000
216421000000;224465000000;83485600000;0.277065;-0.000977;0.000473;;235143000000;67571200000;197769000;243882000000;-49350900;83485800000;;307225000000;171801000000;83485400000
213646000000;216644000000;85921400000;0.295677;0;0;;234429000000;70287600000;0;237718000000;0;85921400000;;306380000000;165766000000;85921400000
212552000000;214846000000;85204500000;0.289438;8.2E-05;0.000254;;232216000000;67937400000;-36242500;234722000000;-65247000;85204600000;;301418000000;165520000000;85204500000
217241000000;218646000000;81209300000;0.264307;0;0;;233671000000;62160300000;0;235182000000;0;81209300000;;296591000000;172261000000;81209300000
215099000000;217887000000;84209400000;0.282561;0.000194;0.000453;;234026000000;66983600000;-75830800;237059000000;-120485000;84209500000;;302543000000;168542000000;84209400000
211514000000;208998000000;83391800000;0.276184;0.000384;0.000301;;228755000000;62427400000;-106664000;226035000000;-91968200;83391900000;;289837000000;164953000000;83391800000
217776000000;216939000000;85623100000;0.296646;-0.001685;0.00139;;238702000000;70536700000;304164000;237783000000;-211669000;85623900000;;308781000000;167706000000;85622300000
221436000000;222698000000;78572400000;0.252347;0;0;;236587000000;60042300000;0;237936000000;0;78572400000;;297307000000;177215000000;78572400000
224154000000;219656000000;81775300000;0.270695;0;0.036925;;241563000000;64313400000;-2374790000;237586000000;-8772940000;82099200000;;304194000000;175461000000;81594300000
223227000000;216951000000;83186200000;0.285528;0.00221;-0.005395;;242437000000;67274000000;-172939000;235636000000;1122450000;83192600000;;306398000000;171686000000;83180900000
213986000000;210524000000;83956000000;0.279957;-1E-06;0.000134;;231865000000;63861800000;-8271780;228113000000;-30480400;83956000000;;293878000000;166099000000;83956000000
214278000000;215774000000;84227500000;0.285011;0.001055;0.000301;;233368000000;66976900000;-266404000;234996000000;-141454000;84227800000;;301164000000;167200000000;84227300000
212345000000;216317000000;81893200000;0.264885;0;0.030728;;228735000000;61876100000;-1901330000;233596000000;-7177960000;82113800000;;293289000000;169390000000;81765800000
210227000000;217279000000;84658800000;0.283894;0.00128;0.006966;;229337000000;67304800000;-762408000;237058000000;-1737540000;84671800000;;300628000000;165787000000;84652000000
215926000000;222479000000;82705700000;0.270287;0.000229;0.000637;;233502000000;65028100000;-94942400;240589000000;-168133000;82705800000;;302170000000;171921000000;82705700000
213523000000;207473000000;84231400000;0.287239;-0.000428;0.001171;;232132000000;64788200000;23559500;225556000000;-236332000;84231700000;;293716000000;163973000000;84231200000
205691000000;212206000000;85105100000;0.280975;0.000424;0.000225;;223929000000;64911500000;-109490000;231022000000;-79555700;85105200000;;292484000000;162467000000;85105100000
205907000000;218431000000;85859900000;0.28341;0;0;;225086000000;67671500000;0;238776000000;0;85859900000;;299948000000;163914000000;85859900000
209756000000;216579000000;85207900000;0.284924;-0.001828;0.001371;;228949000000;67353600000;326223000;236394000000;-200883000;85208800000;;300128000000;165217000000;85207000000
216116000000;221968000000;82143300000;0.270591;-0.001923;0.000398;;233692000000;64946900000;423541000;240018000000;29436200;82144100000;;301880000000;171832000000;82142800000
215701000000;220756000000;84540600000;0.284981;0;0;;235254000000;68614400000;0;240768000000;0;84540600000;;306681000000;169341000000;84540600000
209247000000;208741000000;85222600000;0.288485;0.001864;0.000739;;228195000000;65672400000;-473896000;227641000000;-290700000;85223700000;;293592000000;162245000000;85222100000
215109000000;211302000000;85093100000;0.29389;0;0;;235051000000;67856500000;0;230891000000;0;85093100000;;300859000000;165083000000;85093100000
214883000000;215851000000;86587600000;0.298996;0;0;;236084000000;70906000000;0;237147000000;0;86587600000;;307523000000;165707000000;86587600000
210194000000;212147000000;86430300000;0.296079;0;0.041011;;230690000000;69222800000;-2838890000;233798000000;-9588270000;86823600000;;301848000000;163287000000;86176300000
213744000000;216060000000;83599600000;0.276707;0.000661;-0.000366;;231675000000;64800700000;-129506000;234186000000;42875400;83599700000;;297743000000;168118000000;83599500000


2.15513e+11;2.18604e+11;8.30223e+10;0.275061;0.000258;-0.000070;;2.33427e+11;6.51275e+10;-5.57866e+07;2.36775e+11;-286058;8.30223e+10;;3.0025e+11;1.69952e+11;8.30223e+10;;
2.07746e+11;2.13947e+11;8.40023e+10;0.278195;0.000000;0.000349;;2.25738e+11;6.46738e+10;-2.25932e+07;2.32476e+11;-8.12134e+07;8.40024e+10;;2.93869e+11;1.64345e+11;8.40023e+10;;
2.23494e+11;2.16337e+11;8.20615e+10;0.274125;0.000003;-0.000318;;2.41025e+11;6.39555e+10;1.97177e+07;2.33308e+11;7.39723e+07;8.20616e+10;;3.01238e+11;1.73095e+11;8.20615e+10;;
2.22393e+11;2.14896e+11;8.26143e+10;0.282608;-0.000467;0.001168;;2.40992e+11;6.581e+10;3.55428e+07;2.32868e+11;-2.41355e+08;8.26146e+10;;3.02865e+11;1.70995e+11;8.26141e+10;;
2.12345e+11;2.06731e+11;8.44503e+10;0.286742;-0.006125;0.000681;;2.30844e+11;6.44405e+10;1.37014e+09;2.2472e+11;2.41758e+08;8.44585e+10;;2.92302e+11;1.63276e+11;8.44445e+10;;
2.17898e+11;2.17485e+11;8.24634e+10;0.271724;-0.001222;0.000332;;2.35234e+11;6.37974e+10;2.66315e+08;2.34788e+11;4966.32;8.24637e+10;;2.98809e+11;1.71213e+11;8.24631e+10;;
2.14569e+11;2.05809e+11;8.47591e+10;0.290470;0.000000;0.046470;;2.33571e+11;6.54184e+10;-3.03998e+09;2.25216e+11;-1.04657e+10;8.52455e+10;;2.95364e+11;1.64229e+11;8.44394e+10;;
2.18632e+11;2.13863e+11;8.14438e+10;0.269207;-0.000000;0.009124;;2.35318e+11;6.19811e+10;-5.65491e+08;2.30236e+11;-2.10058e+09;8.14629e+10;;2.94826e+11;1.70758e+11;8.14325e+10;;
2.10868e+11;2.0695e+11;8.61408e+10;0.297173;-0.002063;0.001232;;2.3088e+11;6.73356e+10;3.93386e+08;2.26589e+11;-1.40195e+08;8.61417e+10;;2.96104e+11;1.61367e+11;8.61397e+10;;
2.24273e+11;2.18812e+11;9.376e+10;0.334976;1.525263;0.939014;;2.6443e+10;-9.17283e+10;4.58016e+10;1.11335e+11;3.53642e+10;-9.30691e+09;;1.70124e+11;-7.95493e+10;3.78971e+10;;
2.13756e+11;2.1501e+11;8.26422e+10;0.272329;0.000000;0.006038;;2.30989e+11;6.328e+10;-3.82068e+08;2.32366e+11;-1.40297e+09;8.26507e+10;;2.94969e+11;1.684e+11;8.26372e+10;;
2.19176e+11;2.1532e+11;8.03252e+10;0.260789;0.000000;0.000000;;2.34868e+11;6.01735e+10;0;2.30737e+11;0;8.03252e+10;;2.93011e+11;1.72593e+11;8.03252e+10;;
2.1812e+11;2.19437e+11;8.24191e+10;0.271002;-0.002532;0.001423;;2.35525e+11;6.42112e+10;5.0486e+08;2.36944e+11;-1.74726e+08;8.24207e+10;;3.0045e+11;1.72022e+11;8.24178e+10;;
2.09824e+11;2.12696e+11;8.51169e+10;0.284178;-0.041036;0.238201;;2.29077e+11;7.03721e+10;-7.3623e+09;2.69453e+11;-6.12963e+10;9.94156e+10;;3.34898e+11;1.85089e+11;7.79593e+10;;
2.01039e+11;2.11858e+11;8.89335e+10;0.301630;0.000000;0.000000;;2.22358e+11;7.0679e+10;0;2.34324e+11;0;8.89335e+10;;1.57409e+11;2.99273e+11;8.89335e+10;;
2.11859e+11;2.1308e+11;8.48771e+10;0.279399;-0.087870;0.615739;;3.88069e+11;1.16891e+12;-6.85642e+11;7.94175e+12;-4.78733e+12;2.97238e+12;;1.10234e+13;2.18254e+11;6.05239e+10;;
2.15193e+11;2.14949e+11;8.63331e+10;0.290878;0.311242;0.836799;;1.10586e+11;-1.39681e+11;8.2466e+10;-1.12708e+11;1.37789e+11;-5.46354e+10;;-2.89143e+11;1.7907e+11;5.33152e+10;;
2.13117e+11;2.15283e+11;8.46981e+10;0.284800;0.000000;0.029975;;2.32184e+11;6.69511e+10;-2.00687e+09;2.35081e+11;-7.04661e+09;8.49093e+10;;3.00792e+11;1.66815e+11;8.45686e+10;;
2.15905e+11;2.1408e+11;8.31501e+10;0.279438;0.000008;0.002641;;2.34025e+11;6.4844e+10;-1.73226e+08;2.32051e+11;-6.13431e+08;8.31517e+10;;2.97891e+11;1.68188e+11;8.31491e+10;;
2.16943e+11;2.08404e+11;8.36694e+10;0.286657;0.000000;0.034675;;2.35596e+11;6.50718e+10;-2.2564e+09;2.27003e+11;-7.87142e+09;8.39423e+10;;2.96745e+11;1.66299e+11;8.34965e+10;;
2.19955e+11;2.16095e+11;8.23242e+10;0.277084;-0.000000;0.000065;;2.37899e+11;6.47612e+10;-4.23459e+06;2.33724e+11;-1.52827e+07;8.23242e+10;;3.00607e+11;1.71017e+11;8.23242e+10;;
1.57751e+11;2.17992e+11;6.20137e+10;0.255320;-4.835280;1.025464;;7.97183e+09;5.04856e+10;-1.32251e+10;2.38883e+11;-8.54152e+08;-1.05748e+09;;2.49489e+11;-1.46361e+10;1.09447e+10;;
2.22563e+11;2.21597e+11;8.00322e+10;0.263012;0.000390;-0.001561;;2.39026e+11;6.2594e+10;4.51735e+06;2.3799e+11;3.47026e+08;8.00327e+10;;3.01104e+11;1.75912e+11;8.00318e+10;;
2.14182e+11;2.16358e+11;8.23493e+10;0.271536;-0.001260;0.000941;;2.31419e+11;6.34765e+10;2.31881e+08;2.3377e+11;-1.39895e+08;8.23497e+10;;2.96082e+11;1.69108e+11;8.23489e+10;;
2.17259e+11;2.14031e+11;8.28088e+10;0.279921;0.000000;0.000000;;2.35432e+11;6.49235e+10;0;2.31935e+11;0;8.28088e+10;;2.98631e+11;1.68737e+11;8.28088e+10;;
2.17125e+11;2.21227e+11;8.14133e+10;0.266589;0.000015;0.000561;;2.34075e+11;6.35807e+10;-3.91721e+07;2.38497e+11;-1.34773e+08;8.14133e+10;;2.99905e+11;1.72667e+11;8.14132e+10;;
2.12134e+11;2.13825e+11;8.28808e+10;0.273071;0.000211;-0.000347;;2.29375e+11;6.31349e+10;-2.64579e+07;2.31203e+11;6.68492e+07;8.28808e+10;;2.93431e+11;1.67148e+11;8.28807e+10;;
2.12193e+11;2.16061e+11;8.28909e+10;0.273392;-0.000701;0.000019;;2.29673e+11;6.3935e+10;1.59758e+08;2.33859e+11;4.03835e+07;8.2891e+10;;2.95735e+11;1.67796e+11;8.28909e+10;;
2.06216e+11;2.89932e+11;1.2745e+11;0.321070;1.379142;15.583648;;1.94035e+11;-1.7362e+10;2.9605e+09;1.02776e+09;7.92839e+09;-1.85948e+08;;1.95611e+11;-8.52775e+09;7.79444e+09;;
2.09385e+11;2.11185e+11;8.50587e+10;0.286142;0.000000;0.000000;;2.28233e+11;6.58685e+10;0;2.30195e+11;0;8.50587e+10;;1.63338e+11;2.9509e+11;8.50587e+10;;
2.19569e+11;2.17232e+11;8.23353e+10;0.276240;0.000000;0.005675;;2.37501e+11;6.49145e+10;-3.68409e+08;2.34993e+11;-1.33365e+09;8.23429e+10;;3.0118e+11;1.71326e+11;8.2331e+10;;
2.09628e+11;2.10991e+11;8.29924e+10;0.273104;0.000000;0.000000;;2.26643e+11;6.22993e+10;0;2.28116e+11;0;8.29924e+10;;1.65075e+11;2.89683e+11;8.29924e+10;;
2.09144e+11;2.10846e+11;8.3126e+10;0.272089;-0.001958;0.001699;;2.26013e+11;6.19948e+10;3.37129e+08;2.27853e+11;-2.65703e+08;8.31271e+10;;2.88935e+11;1.64934e+11;8.31249e+10;;
2.15233e+11;2.09789e+11;8.28861e+10;0.278911;0.000000;0.000000;;2.32892e+11;6.3313e+10;0;2.27001e+11;0;8.28861e+10;;2.93328e+11;1.66565e+11;8.28861e+10;;
2.11753e+11;2.15751e+11;8.23081e+10;0.271670;0.000076;-0.000129;;2.28971e+11;6.33792e+10;-9.25827e+06;2.33295e+11;2.5172e+07;8.23081e+10;;2.94549e+11;1.67717e+11;8.23081e+10;;
2.10678e+11;2.14395e+11;8.38978e+10;0.277749;-0.000000;0.007831;;2.2863e+11;6.4632e+10;-5.06136e+08;2.32699e+11;-1.82228e+09;8.3912e+10;;2.95342e+11;1.6601e+11;8.3889e+10;;
2.13368e+11;2.1303e+11;8.20977e+10;0.269431;-0.079491;0.001398;;2.34147e+11;6.29195e+10;1.85247e+10;2.29939e+11;4.68002e+09;8.35637e+10;;2.96293e+11;1.70108e+11;8.12488e+10;;
2.16062e+11;2.13315e+11;8.3552e+10;0.280138;-0.000022;0.000577;;2.34209e+11;6.47767e+10;-3.22869e+07;2.31231e+11;-1.31959e+08;8.35521e+10;;2.97514e+11;1.67926e+11;8.35519e+10;;
2.12242e+11;2.11515e+11;8.30831e+10;0.275506;-0.000034;0.000211;;2.2961e+11;6.30421e+10;-5.44576e+06;2.28824e+11;-4.60757e+07;8.30831e+10;;2.9226e+11;1.66173e+11;8.3083e+10;;
2.09095e+11;2.09118e+11;8.70161e+10;0.296830;-0.009902;0.003357;;2.29348e+11;6.80686e+10;2.04262e+09;2.29326e+11;-9.57206e+07;8.70367e+10;;2.97415e+11;1.61299e+11;8.69969e+10;;
2.14811e+11;2.14445e+11;8.30148e+10;0.278457;-0.000151;0.000152;;2.32834e+11;6.47238e+10;2.53074e+07;2.32437e+11;-2.56336e+07;8.30148e+10;;2.9736e+11;1.67912e+11;8.30147e+10;;
2.09254e+11;2.07579e+11;8.63237e+10;0.299085;-0.140953;0.044338;;2.40111e+11;6.7952e+10;3.08315e+10;2.27796e+11;-5.22029e+08;9.06926e+10;;3.04568e+11;1.71051e+11;8.298e+10;;
2.12771e+11;2.33468e+11;9.29946e+10;0.303967;3.707604;7.741821;;1.41452e+11;-6.85113e+10;5.95231e+09;3.16209e+10;9.20939e+09;-3.71681e+08;;1.74352e+11;1.0062e+10;-1.17119e+10;;
2.12588e+11;2.14173e+11;8.23307e+10;0.269264;0.000128;0.001652;;2.2934e+11;6.2214e+10;-1.32131e+08;2.31052e+11;-3.89603e+08;8.23314e+10;;2.92417e+11;1.67977e+11;8.23303e+10;;
2.22327e+11;2.08441e+11;7.50756e+10;0.267766;0.214396;-1.974350;;2.32407e+11;2.18669e+10;-6.65445e+09;-1.91631e+10;-4.25228e+10;-7.45258e+09;;2.34743e+11;2.77952e+10;-5.67468e+10;;
2.06503e+11;2.08592e+11;8.6682e+10;0.294964;0.000000;0.000000;;2.264e+11;6.74553e+10;0;2.2869e+11;0;8.6682e+10;;1.6008e+11;2.9501e+11;8.6682e+10;;
2.16604e+11;2.13321e+11;8.34394e+10;0.280283;0.000000;0.010574;;2.34773e+11;6.48239e+10;-6.85422e+08;2.3128e+11;-2.44547e+09;8.34653e+10;;2.97897e+11;1.68199e+11;8.34236e+10;;
2.13425e+11;2.04467e+11;8.76995e+10;0.310261;0.000000;0.000000;;2.35107e+11;6.98829e+10;0;2.25239e+11;0;8.76995e+10;;3.0023e+11;1.60116e+11;8.76995e+10;;
2.11857e+11;2.11865e+11;8.38757e+10;0.283114;-0.000000;0.005594;;2.3032e+11;6.52146e+10;-3.64784e+08;2.30347e+11;-1.28847e+09;8.38829e+10;;2.95555e+11;1.65124e+11;8.38712e+10;;
2.14126e+11;2.13065e+11;8.41842e+10;0.285800;-0.000639;0.000804;;2.33069e+11;6.62811e+10;9.57063e+07;2.31915e+11;-1.43982e+08;8.41844e+10;;2.98776e+11;1.66209e+11;8.41841e+10;;
2.08831e+11;2.12155e+11;8.37352e+10;0.276093;0.000221;0.000337;;2.26361e+11;6.34912e+10;-7.14885e+07;2.29963e+11;-9.16479e+07;8.37353e+10;;2.91679e+11;1.64645e+11;8.37352e+10;;
2.16227e+11;2.1502e+11;8.17633e+10;0.273970;0.000000;0.000000;;2.33669e+11;6.36608e+10;0;2.32364e+11;0;8.17633e+10;;2.96681e+11;1.69352e+11;8.17633e+10;;
2.14199e+11;2.14212e+11;8.24474e+10;0.271918;0.000000;0.000000;;2.31302e+11;6.28991e+10;0;2.31316e+11;0;8.24474e+10;;1.6841e+11;2.94209e+11;8.24474e+10;;
2.15419e+11;2.20005e+11;8.36729e+10;0.278400;-0.002879;0.001821;;2.3394e+11;6.65131e+10;5.52403e+08;2.38918e+11;-2.43648e+08;8.36749e+10;;3.02989e+11;1.69873e+11;8.3671e+10;;
2.13456e+11;2.08621e+11;8.43515e+10;0.286380;0.000000;0.000000;;2.32057e+11;6.49511e+10;0;2.268e+11;0;8.43515e+10;;2.94433e+11;1.64424e+11;8.43515e+10;;
2.10711e+11;2.10114e+11;8.23938e+10;0.272589;0.000434;-0.000434;;2.27573e+11;6.18579e+10;-7.18913e+07;2.26928e+11;7.16462e+07;8.23939e+10;;2.89109e+11;1.65392e+11;8.23938e+10;;
2.77299e+11;2.25864e+11;1.08567e+11;0.388729;14.706921;2.883358;;7.08888e+09;-3.85142e+10;6.79474e+09;1.9539e+11;3.04726e+09;-1.49349e+08;;2.02977e+11;-7.58019e+09;6.93286e+09;;
2.12425e+11;2.16647e+11;8.57629e+10;0.294515;-0.026558;0.125906;;2.33124e+11;7.08928e+10;-2.7344e+09;2.47243e+11;-2.92464e+10;8.93726e+10;;3.13913e+11;1.72497e+11;8.33291e+10;;
2.15376e+11;2.08361e+11;8.3014e+10;0.283062;-0.000000;0.008651;;2.33477e+11;6.39481e+10;-5.53193e+08;2.25915e+11;-1.95432e+09;8.3031e+10;;2.9377e+11;1.6565e+11;8.30034e+10;;
2.20027e+11;2.21586e+11;7.93159e+10;0.256980;0.000000;0.000000;;2.35703e+11;6.1e+10;0;2.37373e+11;0;7.93159e+10;;1.75532e+11;2.97544e+11;7.93159e+10;;
2.23007e+11;2.17883e+11;8.03435e+10;0.264393;-0.000065;0.000235;;2.39355e+11;6.18297e+10;1.10839e+06;2.33855e+11;-5.0893e+07;8.03435e+10;;2.98496e+11;1.74714e+11;8.03435e+10;;
2.14611e+11;2.15397e+11;8.49899e+10;0.290999;-0.000303;0.000321;;2.34545e+11;6.85024e+10;4.90144e+07;2.35405e+11;-5.48416e+07;8.49899e+10;;3.03479e+11;1.66471e+11;8.49898e+10;;
2.08066e+11;2.09358e+11;8.55334e+10;0.290592;-0.000724;0.000155;;2.27387e+11;6.64871e+10;1.54355e+08;2.28799e+11;1.27626e+07;8.55335e+10;;2.94584e+11;1.61602e+11;8.55333e+10;;
2.16561e+11;2.10752e+11;8.32054e+10;0.280579;-0.001135;0.001369;;2.34529e+11;6.40382e+10;1.78491e+08;2.28239e+11;-2.39746e+08;8.32059e+10;;2.95499e+11;1.6727e+11;8.32049e+10;;
